demand_el;generation_pv_normalised
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,066788352
1,21;0,135880682
1,21;0,189275568
2,692897696;0,217684659
3,805070968;0,218650568
4,546519816;0,200909091
4,91724424;0,166519886
4,91724424;0,136
4,546519816;0,07800142
3,805070968;0,015328125
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002248011
1,21;0,011204972
1,21;0,006927983
1,21;0,085451705
4,016913496;0,015549716
6,122098618;0,284474432
7,525555366;0,639730114
8,22728374;0,582642045
8,22728374;0,302045455
7,525555366;0,122265625
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,098073864
1,21;0,047417614
1,21;0,147286932
1,21;0,191392045
1,21;0,168622159
1,21;0,470440341
1,21;0,445
1,21;0,153806818
1,21;0,036798295
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,01881392
1,21;0,238011364
1,21;0,245724432
1,21;0,148835227
1,21;0,349957386
1,21;0,071389205
1,21;0,285539773
1,21;0,161363636
1,21;0,058630682
1,21;0,001826989
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,020431818
1,21;0,122933239
1,21;0,135955966
1,633685056;0,152159091
1,951448848;0,259971591
2,163291376;0,189730114
2,26921264;0,153423295
2,26921264;0,164900568
2,163291376;0,16296875
1,951448848;0,031085227
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00184858
1,21;0,149673295
1,21;0,164971591
1,21;0,189985795
1,633685056;0,318465909
1,951448848;0,292329545
2,163291376;0,532883523
2,26921264;0,479701705
2,26921264;0,410497159
2,163291376;0,155852273
1,951448848;0,028586648
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,111633523
1,21;0,242684659
1,21;0,231846591
1,633685056;0,19296875
1,951448848;0,150738636
2,163291376;0,188053977
2,26921264;0,191676136
2,26921264;0,14703125
2,163291376;0,057144886
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,052424716
1,21;0,409005682
1,21;0,656576705
2,692897696;0,459545455
3,805070968;0,369502841
4,546519816;0,137916193
4,91724424;0,039144886
4,91724424;0,006785085
4,546519816;0
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003980682
1,21;0,01659233
1,21;0,03225
4,016913496;0,039237216
6,122098618;0,045583807
7,525555366;0,042508523
8,22728374;0,041173295
8,22728374;0,019971591
7,525555366;0,007558665
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003490199
1,21;0,019776989
1,21;0,043427557
1,21;0,059596591
1,21;0,06484517
1,21;0,058083807
1,21;0,046211648
1,21;0,033897727
1,21;0,009100142
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00441108
1,21;0,009734233
1,21;0,012876705
1,21;0,015039773
1,21;0,013672443
1,21;0,009787642
1,21;0,00514304
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,1525
1,21;0,320426136
1,21;0,407528409
1,633685056;0,563522727
1,951448848;0,598451705
2,163291376;0,566917614
2,26921264;0,501676136
2,26921264;0,285823864
2,163291376;0,1106875
1,951448848;0,015137784
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006536364
1,21;0,030769886
1,21;0,049541193
1,633685056;0,077052557
1,951448848;0,102582386
2,163291376;0,106132102
2,26921264;0,11081108
2,26921264;0,061737216
2,163291376;0,023329545
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,056301136
1,21;0,061546875
1,21;0,078041193
1,633685056;0,240482955
1,951448848;0,520411932
2,163291376;0,224815341
2,26921264;0,107555398
2,26921264;0,019741477
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,094460227
1,21;0,218352273
1,21;0,330994318
2,692897696;0,408948864
3,805070968;0,492840909
4,546519816;0,449943182
4,91724424;0,419502841
4,91724424;0,291463068
4,546519816;0,183622159
3,805070968;0,003288778
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,02446875
1,21;0,08878125
1,21;0,120508523
4,016913496;0,123008523
6,122098618;0,145213068
7,525555366;0,140721591
8,22728374;0,076585227
8,22728374;0,044481534
7,525555366;0,00312017
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,009449006
1,21;0,002237074
1,21;0,105184659
1,21;0,168764205
1,21;0,103184659
1,21;0,159161932
1,21;0,159275568
1,21;0,113323864
1,21;0,049403409
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,004025568
1,21;0,026240057
1,21;0,049947443
1,21;0,06871875
1,21;0,075018466
1,21;0,053346591
1,21;0,032008523
1,21;0,01843892
1,21;0,004697727
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00944233
1,21;0,032826705
1,21;0,062676136
1,633685056;0,035715909
1,951448848;0,012579261
2,163291376;0,04446733
2,26921264;0,446917614
2,26921264;0,258877841
2,163291376;0,093830966
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,127514205
1,21;0,392727273
1,21;0,006434375
1,633685056;0,103704545
1,951448848;0,242357955
2,163291376;0,3390625
2,26921264;0,243181818
2,26921264;0,075356534
2,163291376;0,17625
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,06240767
1,21;0,07734233
1,633685056;0,443707386
1,951448848;0,354701705
2,163291376;0,341420455
2,26921264;0,515965909
2,26921264;0,361264205
2,163291376;0,146335227
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,053214489
1,21;0,089715909
1,21;0,440596591
2,692897696;0,416732955
3,805070968;0,231775568
4,546519816;0,170383523
4,91724424;0,218210227
4,91724424;0,332713068
4,546519816;0,187713068
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,221803977
1,21;0,440397727
1,21;0,589588068
4,016913496;0,694289773
6,122098618;0,747982955
7,525555366;0,644801136
8,22728374;0,5246875
8,22728374;0,34671875
7,525555366;0,160653409
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,144886364
1,21;0,362940341
1,21;0,57453125
1,21;0,703622159
1,21;0,711903409
1,21;0,521875
1,21;0,37421875
1,21;0,209090909
1,21;0,07162642
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,138117898
1,21;0,329275568
1,21;0,496392045
1,21;0,657372159
1,21;0,714119318
1,21;0,545667614
1,21;0,387272727
1,21;0,219985795
1,21;0,078785511
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,084703125
1,21;0,355056818
1,21;0,52546875
1,633685056;0,6375
1,951448848;0,619502841
2,163291376;0,443323864
2,26921264;0,306889205
2,26921264;0,187329545
2,163291376;0,083015625
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,162826705
1,21;0,290142045
1,21;0,350965909
1,633685056;0,558821023
1,951448848;0,613678977
2,163291376;0,530028409
2,26921264;0,369431818
2,26921264;0,225681818
2,163291376;0,093167614
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,1625
1,21;0,437670455
1,21;0,391633523
1,633685056;0,638352273
1,951448848;0,517088068
2,163291376;0,264090909
2,26921264;0,160980114
2,26921264;0,03756392
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,268380682
2,692897696;0,211519886
3,805070968;0,512883523
4,546519816;0,160127841
4,91724424;0,103397727
4,91724424;0,060857955
4,546519816;0,006998011
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,001848295
1,21;0,04771733
1,21;0,059257102
4,016913496;0,049140625
6,122098618;0,061497159
7,525555366;0,051504261
8,22728374;0,401477273
8,22728374;0,398494318
7,525555366;0,180127841
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,001917614
1,21;0,005627841
1,21;0,008203693
1,21;0,00963679
1,21;0,007381676
1,21;0,004799574
1,21;0,001876278
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,004500852
1,21;0,008735085
1,21;0,009911506
1,21;0,008460653
1,21;0,005444318
1,21;0,00260767
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,109360795
1,21;0,230852273
1,21;0,304460227
1,633685056;0,3625
1,951448848;0,387755682
2,163291376;0,467400568
2,26921264;0,325795455
2,26921264;0,1609375
2,163291376;0,036356534
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006316193
1,21;0,024340909
1,633685056;0,041697443
1,951448848;0,056791193
2,163291376;0,049519886
2,26921264;0,038322443
2,26921264;0,021651989
2,163291376;0,002236506
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,070646307
1,21;0,149275568
1,21;0,263735795
1,633685056;0,341221591
1,951448848;0,324360795
2,163291376;0,233480114
2,26921264;0,160525568
2,26921264;0,098549716
2,163291376;0,026890625
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,015713068
1,21;0,08825
1,21;0,163636364
2,692897696;0,204048295
3,805070968;0,205696023
4,546519816;0,198451705
4,91724424;0,131535511
4,91724424;0,084542614
4,546519816;0,017268466
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,057775568
1,21;0,220596591
1,21;0,447613636
4,016913496;0,474772727
6,122098618;0,600269886
7,525555366;0,423224432
8,22728374;0,382642045
8,22728374;0,224517045
7,525555366;0,060268466
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006341193
1,21;0,026504261
1,21;0,057315341
1,21;0,051786932
1,21;0,046427557
1,21;0,042370739
1,21;0,015666193
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002578977
1,21;0,008667188
1,21;0,01293821
1,21;0,019213068
1,21;0,016846591
1,21;0,010357102
1,21;0,004559233
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,004654403
1,633685056;0,014123722
1,951448848;0,019413352
2,163291376;0,013468892
2,26921264;0,423508523
2,26921264;0,299275568
2,163291376;0,12075142
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00405071
1,21;0,011936648
1,633685056;0,026569602
1,951448848;0,032298295
2,163291376;0,029775568
2,26921264;0,019254261
2,26921264;0,005843182
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,013096733
1,21;0,036735795
1,633685056;0,04893892
1,951448848;0,052754261
2,163291376;0,058223011
2,26921264;0,033857955
2,26921264;0,015066761
2,163291376;0,002646875
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,099622159
1,21;0,443821023
2,692897696;0,139828125
3,805070968;0,118539773
4,546519816;0,050002841
4,91724424;0,119818182
4,91724424;0,216349432
4,546519816;0,157954545
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,010714915
1,21;0,042448864
4,016913496;0,079106534
6,122098618;0,161633523
7,525555366;0,192713068
8,22728374;0,08852983
8,22728374;0,060083807
7,525555366;0,011110795
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,212911932
1,21;0,304090909
1,21;0,466690341
1,21;0,503394886
1,21;0,434176136
1,21;0,454673295
1,21;0,2815625
1,21;0,072683239
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,327173295
1,21;0,135869318
1,21;0,441647727
1,21;0,64859375
1,21;0,424019886
1,21;0,366818182
1,21;0,007344602
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,106380682
1,21;0,343735795
1,633685056;0,255553977
1,951448848;0,243309659
2,163291376;0,2865625
2,26921264;0,399346591
2,26921264;0,066015625
2,163291376;0,106455966
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00570554
1,21;0,050730114
1,633685056;0,101565341
1,951448848;0,092603693
2,163291376;0,0806875
2,26921264;0,02531392
2,26921264;0,014308239
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,097545455
1,21;0,137947443
1,633685056;0,228139205
1,951448848;0,296306818
2,163291376;0,235355114
2,26921264;0,25828125
2,26921264;0,181264205
2,163291376;0,093691761
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,036161932
1,21;0,26140625
2,692897696;0,378565341
3,805070968;0,390127841
4,546519816;0,3328125
4,91724424;0,107724432
4,91724424;0,016089489
4,546519816;0
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,038988636
1,21;0,359346591
4,016913496;0,727372159
6,122098618;0,19296875
7,525555366;0,251875
8,22728374;0,042948864
8,22728374;0,00877358
7,525555366;0,004433523
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00301179
1,21;0,020420455
1,21;0,034792614
1,21;0,049634943
1,21;0,069701705
1,21;0,428607955
1,21;0,346633523
1,21;0,032950284
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,005282813
1,21;0,052169034
1,21;0,048747159
1,21;0,04109517
1,21;0,006170881
1,21;0,392073864
1,21;0,334190341
1,21;0,027011364
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00501108
1,21;0,018980114
1,633685056;0,034796875
1,951448848;0,046909091
2,163291376;0,046517045
2,26921264;0,032357955
2,26921264;0,010594176
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002206108
1,633685056;0,004398438
1,951448848;0,005727841
2,163291376;0,005047585
2,26921264;0,002990057
2,26921264;0
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,036258523
1,21;0,143153409
1,633685056;0,137038352
1,951448848;0,164829545
2,163291376;0,151150568
2,26921264;0,111359375
2,26921264;0,061708807
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,192471591
1,21;0,4484375
2,692897696;0,520269886
3,805070968;0,673096591
4,546519816;0,549375
4,91724424;0,364346591
4,91724424;0,234517045
4,546519816;0
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,148366477
1,21;0,291875
4,016913496;0,319602273
6,122098618;0,378934659
7,525555366;0,313948864
8,22728374;0,220085227
8,22728374;0,049180398
7,525555366;0
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002955256
1,21;0,017620739
1,21;0,035735795
1,21;0,039796875
1,21;0,040893466
1,21;0,028961648
1,21;0,010181392
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,004196733
1,21;0,015673295
1,21;0,034377841
1,21;0,050914773
1,21;0,456122159
1,21;0,286164773
1,21;0,001740625
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,008083807
1,633685056;0,014046023
1,951448848;0,01990483
2,163291376;0,01665625
2,26921264;0,011133949
2,26921264;0,003879972
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,001913636
1,633685056;0,00345071
1,951448848;0,004562216
2,163291376;0,004059375
2,26921264;0,002385085
2,26921264;0
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002778267
1,21;0,011224574
1,633685056;0,008117045
1,951448848;0,013685085
2,163291376;0,005676705
2,26921264;0,494261364
2,26921264;0,334346591
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
2,692897696;0,003791761
3,805070968;0,005105398
4,546519816;0,004561222
4,91724424;0,002754545
4,91724424;0
4,546519816;0
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,10934517
1,21;0,06249858
4,016913496;0,275298295
6,122098618;0,111019886
7,525555366;0,098262784
8,22728374;0,087163352
8,22728374;0,079576705
7,525555366;0
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,0035625
1,21;0,056443182
1,21;0,124920455
1,21;0,139045455
1,21;0,086794034
1,21;0,029879261
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,126732955
1,21;0,171903409
1,21;0,23734375
1,21;0,158721591
1,21;0,145838068
1,21;0,109235795
1,21;0,011383381
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,15828125
1,21;0,407059659
1,633685056;0,412926136
1,951448848;0,363707386
2,163291376;0,340767045
2,26921264;0,269403409
2,26921264;0,207116477
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,132494318
1,21;0,245227273
1,633685056;0,027879261
1,951448848;0,030981534
2,163291376;0,299900568
2,26921264;0,172627841
2,26921264;0,080340909
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,046134943
1,21;0,069329545
1,633685056;0,339857955
1,951448848;0,652627841
2,163291376;0,170667614
2,26921264;0,069867898
2,26921264;0,032544034
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,149815341
1,21;0,318068182
2,692897696;0,421036932
3,805070968;0,438011364
4,546519816;0,376321023
4,91724424;0,295497159
4,91724424;0,166335227
4,546519816;0
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,007799574
4,016913496;0,016747159
6,122098618;0,017278409
7,525555366;0,00258125
8,22728374;0,222798295
8,22728374;0,113379261
7,525555366;0
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002380114
1,21;0,004304688
1,21;0,008252131
1,21;0,312926136
1,21;0,168380682
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,126463068
1,21;0,305383523
1,21;0,271747159
1,21;0,434048295
1,21;0,469375
1,21;0,458565341
1,21;0,162826705
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,272315341
1,21;0,162315341
1,633685056;0,198721591
1,951448848;0,166178977
2,163291376;0,092234375
2,26921264;0,089134943
2,26921264;0,11975
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
